Bug_id, Number of Functions, total cyclomatic complexity, total lines of code,total token_count,total parameters
384108,60.0,292.0,936.0,6034.0,69.0
385394,42.714285714285715,148.28571428571428,580.5714285714286,3731.0,40.857142857142854
423588,49.0,94.0,302.0,1686.0,27.0
420238,30.0,158.0,790.0,6938.0,72.0
405216,33.0,137.0,551.0,3719.0,22.0
413943,0,0,0,0,0
423495,25.0,42.0,178.0,1004.0,21.0
236006,8.666666666666666,13.0,39.333333333333336,206.0,9.0
424252,48.0,108.0,992.0,6604.0,26.0
423892,1.6666666666666667,4.333333333333333,16.0,117.33333333333333,0.6666666666666666
423725,18.0,77.0,267.0,1628.0,16.0
423040,20.0,59.0,257.0,1486.0,27.0
413096,139.0,429.0,1982.0,12747.0,93.0
423768,30.0,122.0,444.0,2875.0,38.0
423718,31.0,182.0,605.0,4672.0,36.0
423748,14.0,56.0,231.0,1645.0,28.0
420972,7.4,27.733333333333334,99.8,648.3333333333334,7.066666666666666
412479,16.75,57.0,217.5,1409.5,18.0
416746,41.0,113.0,403.0,2864.0,45.0
417399,30.0,246.0,941.0,6146.0,34.0
369884,19.0,96.0,483.0,3043.0,21.0
410049,51.0,127.0,459.0,3189.0,103.0
422533,139.0,424.0,1968.0,12637.0,93.0
418859,41.0,112.0,401.0,2840.0,45.0
397872,60.0,292.0,935.0,6030.0,69.0
420951,30.0,157.0,777.0,6930.0,72.0
395161,7.0,18.0,61.0,387.0,3.0
409834,60.0,292.0,933.0,6001.0,69.0
398381,31.0,136.5,528.5,3419.0,43.0
421764,4.5,7.0,49.0,377.5,3.5
421725,100.0,259.0,884.0,4964.0,114.0
418254,37.0,275.0,1018.0,7280.0,55.0
415522,19.0,44.0,259.0,1806.0,18.0
419710,4.0,12.0,39.0,228.0,6.0
418910,7.299212598425197,11.535433070866143,36.99212598425197,206.82677165354332,8.393700787401574
396296,32.0,98.0,322.0,2010.0,37.0
420835,10.0,30.0,112.0,940.0,18.0
411017,9.545454545454545,18.09090909090909,82.13636363636364,547.7272727272727,7.590909090909091
417929,38.0,195.0,667.0,4721.0,15.0
411750,8.0,18.0,92.0,494.0,4.0
420126,6.0,76.0,215.0,1522.0,2.0
418275,17.0,68.0,245.0,1664.0,12.0
371027,4.5,39.5,157.0,1200.5,5.0
420035,9.0,29.5,100.0,746.5,13.0
419435,40.0,96.0,387.0,2519.0,50.0
302536,27.0,105.0,475.0,3007.0,35.0
418683,67.0,171.0,736.0,4575.0,64.0
418715,2.0,9.0,48.0,313.0,1.5
412285,17.0,70.0,248.0,1694.0,12.0
416099,2.0,5.0,15.0,83.0,2.0
372956,5.0,41.0,117.0,1086.0,4.0
398684,50.666666666666664,143.66666666666666,601.3333333333334,4005.6666666666665,33.333333333333336
417947,23.0,86.0,241.0,1530.0,19.0
168226,8.0,17.0,67.0,412.0,11.0
414297,20.0,33.0,122.0,565.0,8.0
345372,27.0,100.0,403.0,2673.0,25.0
411577,148.0,484.0,2242.0,15505.0,183.0
413590,224.0,917.0,3320.0,22442.0,262.0
331690,29.0,175.0,615.0,4657.0,23.0
384354,18.0,72.0,338.0,2508.0,42.0
389129,21.0,57.0,266.0,1843.0,18.0
417201,28.5,178.0,520.0,3957.0,57.5
408763,11.333333333333334,21.333333333333332,71.66666666666667,415.0,8.666666666666666
416773,20.0,106.0,487.0,3542.0,15.0
416995,18.0,94.0,481.0,3024.0,20.0
416902,60.0,288.0,922.0,5930.0,69.0
377981,29.166666666666668,90.33333333333333,391.5,2585.0,20.5
413427,16.666666666666668,41.333333333333336,203.83333333333334,1446.0,22.833333333333332
413399,11.0,43.5,151.5,1138.5,17.5
403760,224.0,917.0,3319.0,22431.0,262.0
395084,139.0,427.0,1971.0,12665.0,94.0
400048,10.5,45.0,140.0,1013.5,15.5
414912,45.0,218.0,615.0,4472.0,100.0
387951,126.0,359.0,1501.0,9869.0,85.0
407536,224.0,918.0,3325.0,22489.0,262.0
413167,16.0,70.0,364.0,2718.0,12.0
406003,9.0,23.0,93.0,630.0,14.0
399401,30.0,244.0,937.0,6110.0,34.0
414999,6.0,75.0,213.0,1506.0,2.0
413431,4.666666666666667,11.666666666666666,43.666666666666664,270.3333333333333,3.0
408920,18.0,88.0,230.0,1501.0,25.0
414741,2.0,11.0,41.0,235.0,3.0
411027,224.0,918.0,3324.0,22474.0,262.0
414254,224.0,917.0,3321.0,22460.0,262.0
407749,6.5,22.5,85.5,621.5,6.0
413690,34.666666666666664,77.0,305.3333333333333,1819.3333333333333,26.666666666666668
413685,28.833333333333332,60.5,246.0,1505.5,29.166666666666668
413688,15.0,41.333333333333336,139.66666666666666,814.0,12.5
409423,66.5,195.0,829.5,5467.0,46.5
413649,5.0,31.0,90.0,641.0,8.0
413628,25.0,80.75,299.75,1725.5,17.25
408348,38.0,177.0,616.0,4310.0,15.0
407084,42.0,181.0,737.0,4834.0,69.0
413624,37.0,87.0,336.8,2161.2,40.0
400042,126.0,360.0,1503.0,9882.0,85.0
413689,27.666666666666668,70.33333333333333,236.66666666666666,1412.0,21.333333333333332
413686,18.3,39.2,148.2,868.8,17.7
412927,45.0,219.0,610.0,4426.0,100.0
413278,2.0,9.0,28.0,186.0,2.0
411967,5.0,9.0,41.0,284.0,3.0
413529,30.3,87.6,316.0,1916.6,24.5
413149,18.0,93.0,475.0,2993.0,20.0
393703,18.0,64.75,279.0,1914.5,8.25
394013,28.333333333333332,113.33333333333333,431.0,2730.3333333333335,20.666666666666668
389624,6.0,48.0,146.0,1029.0,13.0
410828,24.5,178.5,517.0,3890.5,49.5
412869,60.0,286.0,916.0,5861.0,69.0
411468,223.0,916.0,3318.0,22451.0,261.0
411465,223.0,915.0,3316.0,22441.0,261.0
410528,8.0,35.0,111.0,689.0,5.0
193034,43.0,191.0,614.0,4072.0,43.0
385128,139.0,426.0,1970.0,12650.0,94.0
406275,13.0,19.0,51.0,246.0,12.0
404312,39.0,105.0,369.0,2640.0,40.0
403331,5.0,68.0,270.0,2087.0,6.0
410068,25.0,43.0,151.0,799.0,26.0
409274,126.0,354.0,1491.0,9773.0,85.0
405562,94.53846153846153,227.30769230769232,1271.4615384615386,9654.153846153846,51.46153846153846
407199,45.0,301.0,1069.0,7530.0,67.0
406723,1.0,1.0,3.0,12.0,0.0
407505,29.0,172.0,608.0,4579.0,23.0
406706,1.5666666666666667,3.1,10.066666666666666,57.766666666666666,1.6333333333333333
406903,3.0,6.0,23.0,134.0,2.0
404016,125.0,328.0,1415.0,9159.0,83.0
407288,30.0,244.0,935.0,6113.0,34.0
406640,49.0,322.0,1121.0,7816.0,69.0
396418,52.833333333333336,183.83333333333334,742.8333333333334,4811.0,55.833333333333336
358018,13.0,43.333333333333336,135.0,849.0,13.0
407583,5.0,67.0,266.0,2050.0,6.0
381765,16.571428571428573,64.71428571428571,251.14285714285714,1634.0,20.142857142857142
406705,5.96,9.96,30.48,169.52,4.8
407289,139.0,426.0,1967.0,12642.0,94.0
406918,0.8461538461538461,2.3076923076923075,4.923076923076923,41.15384615384615,1.4615384615384615
406440,27.0,30.0,575.0,4841.0,8.0
404013,12.0,57.0,185.0,1338.0,17.0
387475,119.0,474.0,1713.5,11424.5,127.5
406090,32.5,187.0,650.5,4471.0,44.0
406480,28.0,51.0,173.0,1005.0,22.0
406471,64.0,174.0,719.0,4323.0,37.0
406284,35.0,172.0,595.0,4176.0,14.0
406436,18.0,113.0,433.0,2886.0,11.0
406109,28.0,56.0,208.0,1086.0,29.0
379212,218.0,886.0,3173.0,21320.0,246.0
371510,16.625,58.5,231.0,1562.125,16.375
382839,18.12121212121212,58.21212121212121,233.42424242424244,1516.6363636363637,20.484848484848484
338450,70.5,224.0,1030.0,6640.5,51.5
405471,42.0,175.0,719.0,4702.0,68.0
405410,35.0,171.0,595.0,4207.0,14.0
330135,13.5,62.5,316.0,2096.0,12.0
395839,42.0,173.0,711.0,4658.0,68.0
405456,70.0,209.0,965.5,6180.5,46.5
372466,13.6,55.6,223.8,1533.3,13.5
373814,43.0,290.0,1027.0,7187.0,58.0
391481,124.0,325.0,1410.0,9104.0,82.0
391780,22.0,124.0,535.0,3863.0,18.0
398509,20.0,58.0,254.0,1468.0,27.0
404596,76.0,248.5,1176.0,7525.0,54.5
402915,7.0,24.0,89.0,775.0,11.0
403461,124.0,323.0,1392.0,8927.0,82.0
402912,134.0,408.0,1884.0,12099.0,90.0
403235,38.0,160.0,639.0,3655.0,36.0
403433,43.0,171.0,604.0,3740.0,27.0
403234,30.0,67.0,330.0,2703.0,10.0
403249,20.0,37.0,280.0,2397.0,5.0
391186,9.666666666666666,37.333333333333336,185.33333333333334,1180.3333333333333,8.333333333333334
402781,21.0,122.0,351.5,2655.0,48.0
402759,3.0,242.0,610.0,3770.0,6.0
402765,2.4545454545454546,8.727272727272727,26.545454545454547,174.63636363636363,2.1818181818181817
402766,0,0,0,0,0
311692,54.0,170.0,857.0,5552.0,30.0
402530,13.0,39.0,143.0,1032.0,17.0
398309,33.666666666666664,133.16666666666666,590.0,3831.8333333333335,25.666666666666668
394499,25.0,92.0,386.0,2418.0,24.0
401611,11.0,19.0,91.0,621.0,15.0
375221,18.0,74.0,259.0,1565.0,16.0
398866,18.0,68.0,281.0,1841.6666666666667,28.0
400829,10.0,49.0,155.0,1201.0,14.0
209190,5.0,10.0,23.0,127.0,6.0
401031,218.0,887.0,3175.0,21313.0,246.0
401199,13.0,35.0,133.33333333333334,788.0,18.0
400276,44.6,194.2,758.0,5176.6,38.4
400368,2.0,6.0,18.0,103.0,2.0
321155,3.0,5.0,25.0,147.0,6.0
395645,25.0,56.0,231.0,1213.0,13.0
193486,19.0,67.0,224.0,1343.0,13.0
186366,13.0,30.0,93.0,543.0,17.0
163711,11.0,36.0,210.0,1630.0,8.0
398421,18.0,88.0,459.0,2907.0,19.0
341923,22.0,36.0,184.0,1059.0,18.0
384560,45.0,218.0,904.0,6269.0,56.0
385592,153.0,515.5,2477.0,18405.0,125.0
397920,12.5,45.0,190.0,1158.0,12.0
384056,16.0,81.0,338.0,2665.0,31.0
398631,16.0,79.0,334.0,2642.0,31.0
399458,12.0,57.0,185.0,1338.0,17.0
289181,40.0,112.5,363.5,2124.0,22.5
400265,12.0,72.0,330.0,2250.0,15.0
2369,16.46153846153846,48.0,237.69230769230768,1651.076923076923,10.692307692307692
398297,5.0,11.0,41.0,264.5,3.0
397677,43.0,169.0,602.0,3707.0,27.0
395890,5.0,7.333333333333333,26.333333333333332,171.33333333333334,4.0
398399,43.0,168.0,600.0,3695.0,27.0
387728,13.5,59.5,245.5,1703.0,14.0
399831,24.5,89.5,366.0,2230.5,33.0
399396,13.0,62.0,223.0,1241.0,12.0
334571,10.0,16.0,105.0,795.0,3.0
397834,6.0,15.0,59.0,355.0,2.0
398455,8.666666666666666,47.0,190.33333333333334,1343.6666666666667,10.333333333333334
394402,28.0,88.0,326.0,2103.0,35.0
398674,216.0,876.0,3111.0,20824.0,246.0
398409,8.0,31.0,103.0,609.0,5.0
398776,78.5,309.5,1343.5,8712.5,58.0
389251,35.5,197.5,737.0,4712.5,28.0
398217,51.0,266.5,815.0,5611.0,82.5
370590,36.0,114.0,496.0,3121.0,54.0
383815,15.0,76.0,325.0,2577.0,30.0
395194,125.0,321.0,1387.0,8821.0,83.0
397612,57.333333333333336,218.88888888888889,792.0,5281.666666666667,69.0
396909,8.0,17.0,89.0,484.0,4.0
396796,23.0,93.0,354.0,2291.0,28.0
337636,62.0,158.0,672.0,3945.0,37.0
395426,8.0,18.0,59.0,369.6666666666667,6.0
389063,17.0,38.567567567567565,153.8918918918919,915.8648648648649,10.45945945945946
395913,22.0,49.5,235.5,1614.5,17.5
394764,6.0,22.0,91.0,563.0,13.0
395126,21.0,52.0,182.0,894.0,7.0
395123,45.0,218.0,904.0,6269.0,56.0
379495,125.0,321.0,1387.0,8821.0,83.0
394157,109.5,442.5,1575.5,10564.5,125.5
381886,35.0,121.0,397.0,2218.0,34.0
393999,36.0,131.0,676.0,4888.0,29.0
393966,20.0,62.0,249.0,1500.0,9.0
376254,99.44444444444444,169.33333333333334,1376.2222222222222,11109.111111111111,30.666666666666668
387367,20.0,35.0,209.0,1489.0,15.0
376821,19.5,129.0,469.0,3124.0,24.0
378535,42.0,288.0,1026.0,7142.0,57.0
344220,1.5,5.5,18.0,110.5,1.5
391868,8.5,17.5,54.5,348.5,8.5
377884,6.5,30.5,118.0,767.5,13.0
381585,11.0,28.0,97.0,615.0,14.0
357786,23.0,83.0,233.0,1487.0,19.0
383497,5.0,10.0,46.0,246.0,6.0
393398,182.0,554.0,2486.0,18114.0,156.0
389018,25.0,76.0,378.0,2746.0,13.0
393327,34.0,147.0,659.0,4057.0,32.0
388974,7.35,18.45,77.0,510.3,5.75
392066,34.0,100.0,373.0,2377.0,38.0
391626,19.5,57.0,202.5,1262.0,25.5
357939,2.0,8.0,131.0,757.0,0.0
389863,15.0,53.5,305.0,1956.0,13.0
388966,129.0,388.0,1795.0,11560.0,87.0
392602,29.0,170.0,604.0,4575.0,23.0
384814,29.0,165.0,589.0,4455.0,23.0
389257,43.0,149.0,594.0,3831.0,58.0
386022,5.0,24.0,74.0,558.0,10.0
391866,8.0,29.0,115.0,855.0,2.0
391138,28.0,229.0,876.0,5730.0,29.0
389941,12.0,57.0,185.0,1336.0,17.0
390924,42.0,286.0,1023.0,7122.0,57.0
280825,22.0,122.0,532.0,3836.0,18.0
389335,25.333333333333332,81.66666666666667,345.6666666666667,2017.3333333333333,26.333333333333332
389901,213.0,852.0,3034.0,20208.0,245.0
329720,76.0,253.5,1169.0,8069.5,95.0
385795,13.0,35.125,174.125,1209.125,8.0
388955,10.0,68.0,186.0,1333.0,11.0
388931,36.0,114.0,496.0,3117.0,54.0
388866,7.0,26.0,239.0,1892.0,10.0
388481,4.0,9.666666666666666,30.0,184.0,3.3333333333333335
385379,213.0,852.0,3032.0,20192.0,245.0
384068,213.0,846.0,3009.0,19985.0,245.0
387247,7.0,25.0,91.0,656.0,7.0
378440,213.0,841.0,2992.0,19876.0,245.0
310716,22.0,121.0,525.0,3793.0,18.0
346624,0,0,0,0,0
385267,9.0,24.0,115.0,649.0,8.0
386173,44.0,172.0,632.0,3930.0,30.0
375826,21.0,71.16666666666667,260.5,1595.3333333333333,27.333333333333332
387140,5.0,32.0,153.0,1131.0,10.0
385748,61.0,283.0,889.0,5647.0,70.0
383269,66.0,181.0,768.0,4899.0,47.5
386561,3.0,4.0,29.0,203.0,2.0
386663,29.0,164.0,588.0,4446.0,23.0
378457,33.0,98.0,449.0,2809.0,51.0
383684,42.0,284.0,1014.0,7027.0,57.0
376384,48.0,220.0,909.0,6291.0,59.0
381470,2.5,4.5,19.0,101.5,4.5
379693,123.0,313.0,1367.0,8657.0,83.0
385046,41.5,111.0,463.5,2908.5,36.5
386070,36.5,133.0,494.0,3041.0,26.5
379590,30.0,85.0,338.0,2177.0,22.0
378684,15.0,63.0,284.0,1984.0,13.0
385414,36.5,131.0,492.5,3012.0,26.5
362522,4.5,4.5,43.0,342.0,3.5
353628,20.333333333333332,71.33333333333333,283.0,1806.6666666666667,23.0
384303,125.0,313.0,1375.0,8659.0,83.0
364529,16.5,74.57142857142857,314.2142857142857,2221.8571428571427,15.428571428571429
378959,4.0,4.0,37.0,304.5,3.0
381219,6.0,34.0,157.0,1229.0,4.0
379128,213.0,847.0,3011.0,20044.0,245.0
380654,6.0,33.0,155.0,1210.0,4.0
380676,46.0,151.0,496.0,3299.0,42.0
379818,28.0,224.0,869.0,5727.0,29.0
379977,14.0,19.0,80.0,417.0,9.0
380322,15.5,49.5,176.0,1224.5,16.0
375762,29.0,95.0,316.5,2134.0,30.0
379791,35.0,149.0,494.0,3501.0,15.0
374444,16.5,33.0,148.5,813.0,12.5
379717,126.0,380.0,1772.0,11496.0,82.0
378616,4.0,30.0,116.0,789.0,14.0
379573,14.0,29.5,117.5,743.0,14.0
379299,28.0,223.0,866.0,5716.0,29.0
375741,18.0,52.0,182.0,1117.0,14.5
374121,3.0,10.5,40.0,309.0,5.0
378992,44.0,147.0,480.0,3199.0,41.0
378921,41.0,238.0,691.0,5204.0,95.0
377854,19.0,62.0,302.0,1979.0,11.0
378731,14.0,76.0,225.0,1642.0,18.0
378504,30.0,85.0,335.0,2171.0,22.0
377963,60.0,194.0,845.3333333333334,5574.333333333333,45.333333333333336
378330,137.0,563.5,1944.5,12811.5,157.5
378114,116.0,450.5,1609.5,10640.5,126.5
378332,18.5,79.0,318.5,2068.5,20.0
378109,14.0,76.0,226.0,1651.0,18.0
378138,10.0,64.0,171.0,1245.0,11.0
378034,16.5,68.0,245.0,1647.5,25.0
378029,16.5,68.5,282.3333333333333,1863.8333333333333,18.666666666666668
359117,41.0,130.5,490.0,3286.0,49.0
306623,18.0,85.0,451.0,2844.0,19.0
377150,16.0,32.0,97.0,607.0,16.0
376102,6.0,22.0,58.0,348.0,5.0
377837,41.0,271.0,976.0,6757.0,56.0
375771,48.0,222.0,918.0,6350.0,59.0
376441,31.5,130.5,396.0,2790.5,60.0
377769,41.0,271.0,976.0,6763.0,56.0
377798,6.0,31.0,149.0,1170.0,4.0
377751,35.0,132.0,525.0,3171.0,40.0
376332,41.0,270.0,976.0,6759.0,56.0
377559,17.0,63.0,235.0,1575.0,12.0
374553,41.0,264.0,957.0,6632.0,56.0
352380,71.0,197.5,842.5,5273.0,62.0
348720,11.0,64.0,198.0,1463.0,16.0
376269,69.0,260.0,1074.0,7300.0,66.0
377031,6.0,30.0,147.0,1161.0,4.0
356209,26.0,144.0,666.0,3568.0,19.0
355763,3.0,36.0,104.0,737.5,1.0
374483,213.0,840.0,2984.0,19823.0,245.0
376155,35.0,150.0,605.0,3916.0,38.0
376253,11.0,29.0,111.0,759.0,7.0
364950,39.5,118.0,553.0,3335.0,28.0
376329,25.0,74.0,374.0,2708.0,13.0
376374,26.0,145.0,525.5,3612.0,35.0
374058,20.666666666666668,76.66666666666667,338.0,2329.3333333333335,10.0
370119,125.0,311.0,1368.0,8601.0,83.0
374795,33.0,48.0,231.0,1228.0,18.0
242144,33.0,133.0,544.0,3663.0,22.0
375651,213.0,839.0,2980.0,19807.0,245.0
374952,27.0,115.0,568.0,4341.0,17.0
374597,51.0,125.0,440.0,3018.0,103.0
375264,5.0,6.0,25.5,155.5,4.0
375282,6.5,11.0,88.5,817.0,5.0
375271,10.0,43.0,173.0,1104.0,20.0
375223,27.0,99.0,371.0,2496.0,34.0
375219,66.0,180.0,652.0,3715.0,87.0
375066,8.0,28.0,113.0,814.0,2.0
320851,26.0,143.0,666.0,3560.0,19.0
361472,21.0,70.33333333333333,293.0,1989.3333333333333,25.0
374700,1.0,4.0,50.0,307.0,1.0
374534,12.5,19.0,114.0,830.5,13.5
374326,25.285714285714285,80.28571428571429,598.2857142857143,4572.0,14.285714285714286
362201,43.0,155.0,590.0,3613.0,30.0
371546,29.0,163.0,587.0,4445.0,23.0
372614,28.0,157.0,565.0,4301.0,22.0
374289,43.0,155.0,591.0,3617.0,30.0
374227,5.5,38.5,187.5,1563.5,4.0
374021,124.0,371.0,1737.0,11336.0,81.0
374001,11.0,26.0,94.0,597.0,14.0
373961,5.0,6.0,27.0,166.0,4.0
354783,10.333333333333334,31.11111111111111,121.22222222222223,738.5555555555555,14.11111111111111
348398,41.0,257.0,939.0,6510.0,56.0
361275,26.0,113.0,555.0,4263.0,17.0
370248,3.375,5.25,18.125,101.25,3.25
361177,117.0,818.0,2464.0,19041.0,117.0
373148,17.5,44.5,203.5,1258.0,29.0
365759,37.0,149.5,592.0,3861.5,55.0
372873,8.0,27.0,108.0,775.0,2.0
372844,27.5,87.5,457.5,3147.5,36.5
367314,31.0,156.0,823.0,6276.0,36.0
348537,32.0,47.0,223.0,1184.0,18.0
371289,14.0,28.5,114.0,726.0,14.0
361672,5.0,9.0,30.0,225.0,8.0
350230,30.8,112.8,436.2,2883.2,28.4
371115,11.0,28.0,184.0,1242.0,14.0
369973,42.0,260.0,955.0,6681.0,57.0
355059,45.6,134.4,549.4,3616.6,43.6
372077,3.0,7.0,30.5,188.0,1.5
372240,202.0,790.0,2831.0,18869.0,233.0
372226,76.5,192.0,1655.0,12915.0,37.0
372078,25.5,59.0,407.0,3024.0,12.5
372152,8.5,11.0,31.5,156.0,4.0
371817,3.0,9.0,36.0,179.0,1.0
371233,5.0,15.0,51.0,413.0,7.0
371611,4.0,4.0,23.333333333333332,172.33333333333334,2.6666666666666665
371894,343.5,503.0,4370.0,36923.5,88.5
371415,16.0,71.0,228.0,1279.0,19.0
371816,42.0,258.0,952.0,6658.0,56.0
371100,66.5,180.5,1680.5,13368.0,30.0
319255,93.0,356.6666666666667,1277.6666666666667,8717.0,118.0
371424,200.0,787.0,2821.0,18796.0,229.0
365753,16.0,97.0,376.0,2500.0,10.0
371416,25.0,73.0,368.0,2640.0,13.0
371087,30.0,83.75,829.75,6472.75,9.0
370808,19.5,108.0,414.0,2945.5,25.5
224566,10.75,25.5,97.5,578.75,10.75
371079,200.0,787.0,2821.0,18796.0,229.0
370382,4.5,13.5,41.0,273.5,6.0
369560,2.0,4.875,15.625,155.875,9.0
370748,35.0,119.0,392.0,2187.0,34.0
370471,54.5,161.0,671.5,4398.0,32.0
370632,60.0,238.0,1087.0,6617.0,103.0
344580,19.0,93.0,481.0,3040.0,21.0
369730,19.0,54.0,212.0,1249.0,8.0
370026,138.8,215.0,1798.2,15081.6,37.8
369831,39.0,218.0,635.0,4755.0,92.0
370448,26.0,112.0,547.0,4210.0,17.0
370337,27.0,100.75,393.0,2521.75,36.0
370214,5.0,20.0,60.0,482.0,10.0
370219,8.5,20.0,84.0,498.5,8.0
365597,5.0,8.0,37.0,222.0,4.0
366174,10.0,21.0,82.0,464.0,7.0
370130,42.0,152.0,580.0,3594.0,28.0
369790,195.0,763.0,2725.0,18099.0,223.0
369866,27.5,114.5,472.5,3400.0,28.5
367486,33.0,77.0,308.0,1891.0,19.0
369434,40.5,50.0,1083.0,9019.0,3.0
368494,47.0,215.0,886.0,6129.0,56.0
365181,18.25,38.75,134.5,807.25,19.75
357921,4.0,4.0,36.0,294.5,3.0
369229,30.333333333333332,47.666666666666664,771.6666666666666,6351.0,10.333333333333334
349423,16.0,60.0,214.0,1295.0,13.0
369006,8.5,23.0,85.0,527.0,8.5
368994,1.0,9.0,36.0,213.0,3.0
365975,3.1,6.9,25.4,150.9,2.8
368975,11.0,21.0,80.0,528.0,13.0
368968,45.0,215.0,596.0,4300.0,99.0
367159,33.666666666666664,143.66666666666666,582.6666666666666,3995.0,37.0
366339,30.0,118.0,482.0,3039.0,50.0
368751,18.0,72.0,289.0,1960.0,14.0
366246,29.0,75.0,250.0,1387.0,23.0
368281,34.0,195.0,727.0,5127.0,46.0
366108,18.5,104.5,389.0,2715.5,23.5
365773,193.0,755.0,2705.0,17972.0,222.0
367963,42.0,139.0,543.0,3569.0,57.0
358739,28.333333333333332,92.16666666666667,401.1666666666667,2674.3333333333335,18.833333333333332
362208,7.0,30.0,156.0,990.0,8.0
362118,8.0,27.0,105.0,743.0,2.0
361121,12.5,23.0,100.25,711.0,6.25
366610,11.0,14.0,57.0,259.0,5.0
366599,124.0,369.0,1718.0,11182.0,81.0
366906,36.0,148.0,599.5,3986.0,36.0
366855,46.0,201.0,831.0,5662.0,54.0
366985,45.0,198.0,824.0,5620.0,53.0
366834,41.0,145.0,542.0,3325.0,28.0
366449,50.666666666666664,195.33333333333334,851.6666666666666,5568.666666666667,36.666666666666664
366619,3.0,10.0,39.0,258.0,1.0
366214,1.0,3.0,12.0,71.0,2.0
365470,32.0,37.0,397.0,3143.0,9.0
358672,37.0,157.0,630.0,4137.0,60.0
365538,8.0,20.5,67.0,496.5,1.5
365537,21.0,82.0,302.0,1953.0,28.0
365483,4.5,13.5,45.5,365.0,6.5
320673,11.5,34.5,179.5,1311.0,6.5
361561,27.5,103.0,419.0,2961.5,42.5
365230,7.0,20.0,66.0,403.0,4.0
365205,3.0,7.0,22.0,150.0,0.0
364073,31.0,81.0,376.0,2303.0,50.0
363961,32.193548387096776,120.6774193548387,471.06451612903226,3164.7419354838707,29.64516129032258
365018,17.0,33.25,121.875,687.0,15.375
363053,25.333333333333332,63.666666666666664,229.33333333333334,1308.0,29.333333333333332
364402,26.0,134.0,522.0,4017.0,19.0
349104,26.0,133.0,520.0,4006.0,19.0
364865,119.0,288.0,1211.0,7666.0,80.0
364757,155.5,520.0,1946.5,12743.5,151.0
359838,12.0,58.0,255.0,1368.0,15.0
364039,40.5,100.0,416.0,2849.5,26.0
363856,5.5,38.5,188.0,1564.5,4.0
364352,4.909090909090909,14.818181818181818,62.72727272727273,453.3636363636364,5.818181818181818
364192,38.0,38.0,257.0,1743.0,11.0
364029,21.0,63.0,333.0,2440.0,12.0
362421,21.0,60.0,318.0,2311.0,12.0
359079,8.0,48.0,217.0,1586.0,1.0
356639,18.0,42.285714285714285,152.71428571428572,1357.857142857143,5.428571428571429
358020,31.0,81.0,374.0,2291.0,50.0
348461,26.0,109.0,539.0,4173.0,17.0
360159,57.25,239.25,893.0,6009.0,65.5
363340,23.0,91.0,353.0,2250.0,26.0
351230,34.0,194.0,718.0,5084.0,46.0
362345,30.0,115.0,423.0,2824.0,10.0
361460,26.5,64.5,228.5,1570.5,53.5
360513,66.0,152.0,755.0,4865.0,48.0
363050,3.0,5.0,18.0,122.0,4.0
362932,20.0,107.5,408.0,2912.5,26.0
362708,11.0,24.0,85.0,557.0,7.0
362501,9.333333333333334,27.666666666666668,113.0,745.6666666666666,5.0
362582,4.0,13.0,53.0,420.0,4.0
356116,46.0,147.0,687.5,4752.5,33.5
362310,7.0,16.0,48.0,324.0,3.0
362229,6.0,12.0,44.0,290.0,5.0
361851,64.33333333333333,186.66666666666666,869.6666666666666,6644.666666666667,51.333333333333336
317126,13.0,30.0,141.0,965.0,12.0
357292,34.0,193.0,719.0,5089.0,46.0
360685,16.0,25.0,77.0,368.0,6.0
361673,189.0,734.0,2630.0,17463.0,220.0
361290,10.0,63.0,169.0,1238.0,11.0
262664,6.0,15.5,88.0,627.5,7.0
361415,45.0,197.0,823.0,5609.0,53.0
359438,48.0,127.0,441.0,3081.0,100.0
311192,30.0,120.0,510.0,3067.0,16.0
361127,4.0,12.0,35.0,162.0,3.0
297681,2.0,24.0,102.0,650.0,1.0
358788,107.5,420.5,1580.5,10774.5,118.5
359887,13.0,33.0,120.0,655.0,8.0
231555,9.0,24.0,70.0,455.0,8.0
359900,8.0,25.0,95.0,668.0,2.0
360160,189.0,734.0,2624.0,17380.0,220.0
360232,35.0,200.0,575.0,4293.0,85.0
357853,40.0,171.33333333333334,620.1666666666666,4177.166666666667,54.0
351358,17.666666666666668,56.0,218.66666666666666,1449.6666666666667,21.666666666666668
19485,82.0,283.0,1182.0,8926.0,60.0
205731,13.0,32.0,152.0,969.0,7.0
357859,112.5,464.5,1601.0,10836.5,152.5
359131,16.0,23.0,314.0,2628.0,1.0
358978,47.0,125.0,432.0,3011.0,99.0
334093,6.75,12.25,50.5,310.25,3.75
344832,6.0,21.0,66.0,374.0,5.0
358757,28.0,215.0,843.0,5598.0,29.0
358204,43.0,183.0,776.0,5281.0,53.0
358439,5.0,8.5,56.0,299.5,4.5
357906,74.0,215.0,681.0,4297.0,67.0
357875,25.0,111.5,409.0,2920.0,12.5
358315,18.0,61.0,185.0,1310.0,21.0
358578,118.0,275.0,1172.0,7403.0,79.0
358566,14.0,22.0,70.0,391.0,4.0
357856,26.0,107.0,530.0,4100.0,17.0
340875,28.0,140.33333333333334,474.0,3499.3333333333335,37.0
357251,26.0,119.66666666666667,362.6666666666667,2304.0,31.333333333333332
357255,15.0,73.33333333333333,236.0,1718.6666666666667,31.333333333333332
