file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
384108,5da5952,,37.0,0.0,0.0,0.0,278.0,1.0,0.0,139.0,1225.0,0.9178618,0.12807882,0.16748768,59.0,0.0,24.0,30.0,0.0,5.0,0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,947.0,91.0,23.0,115.0,2.0,17.0,9.0,18.0,153.0,1.0,129.0,7.0,6.0,0.0,0.0,250.0,1.0,2.0
385394,8db6c32,,45.285713,0.0,0.0,0.0,126.57143,1.4285715,0.0,103.42857,1273.5714,0.84791654,0.33683398,3.5126667,39.285713,1.0,20.857143,11.857142,1.4285715,5.142857,0,0.0,1.2857143,0.0,23.142857,5.571429,2.0,17.285715,0.0,3.857143,5.428571,0.0,2.5714285,579.2857,28.714285,11.0,40.857143,1.7142857,8.142858,14.285714,13.285714,110.57143,2.4285715,91.71429,4.714286,5.428571,0.2857143,0.0,211.0,3.2857144,0.71428573
423588,6750d25,,28.0,0.0,0.0,0.0,90.0,2.0,0.0,58.0,972.0,0.9583987,0.072463766,0.17294686,49.0,0.0,29.0,3.0,11.0,6.0,0,5.0,4.0,0.0,26.0,13.0,11.0,12.0,2.0,1.0,8.0,0.0,0.0,334.0,34.0,4.0,19.0,1.0,8.0,3.0,17.0,55.0,0.0,50.0,3.0,4.0,1.0,0.0,218.0,1025.0,0.0
420238,7710840,,18.0,0.0,0.0,0.0,162.0,2.0,0.0,65.0,347.0,0.9111111,0.12535612,0.35897437,30.0,3.0,14.0,3.0,4.0,9.0,0,0.0,0.0,0.0,30.0,16.0,0.0,0.0,0.0,30.0,16.0,0.0,56.0,738.0,17.0,18.0,43.0,0.0,65.0,3.0,394.0,402.0,325.0,222.0,4.0,0.0,0.0,0.0,207.0,1.0,0.0
405216,470f274,,34.0,0.0,0.0,0.0,135.0,2.0,0.0,119.0,366.0,0.9191919,0.14035088,0.45614034,33.0,0.0,7.0,15.0,2.0,9.0,0,0.0,0.0,0.0,24.0,10.0,0.0,10.0,0.0,14.0,4.0,0.0,4.0,555.0,33.0,8.0,38.0,1.0,14.0,15.0,68.0,138.0,14.0,87.0,5.0,5.0,1.0,0.0,251.0,1.0,0.0
413943,828d765,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NaN,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0
423495,2c6ce93,,21.0,0.0,0.0,0.0,38.0,2.0,0.0,40.0,252.0,0.9028572,0.07509881,0.4743083,25.0,0.0,13.0,2.0,10.0,0.0,0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,194.0,6.0,2.0,7.0,0.0,2.0,2.0,8.0,38.0,0.0,25.0,3.0,4.0,0.0,0.0,168.0,1.0,0.0
236006,39b4efc,,9.666667,0.0,0.0,0.0,13.666667,1.6666666,0.0,9.666667,35.0,0.027777778,NaN,NaN,9.333333,0.33333334,8.333333,0.0,0.6666667,0.33333334,0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,40.333332,7.6666665,0.0,0.6666667,0.0,1.3333334,0.6666667,1.0,2.3333333,0.0,2.3333333,1.0,0.0,0.33333334,0.0,99.0,342.33334,0.0
424252,4122371,,33.0,0.0,0.0,0.0,91.0,2.0,0.0,102.0,1000.0,0.93835604,0.22727273,0.3181818,48.0,0.0,5.0,36.0,4.0,3.0,0,0.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,1.0,0.0,3.0,922.0,41.0,4.0,14.0,0.0,2.0,31.0,7.0,210.0,3.0,134.0,2.0,7.0,0.0,0.0,324.0,17.0,0.0
423892,5f5d161,,4.6666665,0.0,0.0,0.0,4.6666665,1.6666666,0.0,6.6666665,1.0,NaN,NaN,NaN,1.6666666,0.0,1.3333334,0.33333334,0.0,0.0,0,0.0,0.0,0.0,271.33334,270.33334,270.0,1.3333334,0.0,0.0,0.33333334,0.0,0.0,290.0,2.0,0.33333334,1.6666666,0.33333334,0.33333334,1.6666666,0.33333334,4.3333335,0.0,274.0,1.0,0.0,0.0,0.0,231.66667,1.0,0.0
423725,b13507a,,17.0,0.0,0.0,0.0,77.0,1.0,0.0,54.0,27.0,0.78333336,0.55128205,1.0,18.0,1.0,11.0,5.0,0.0,2.0,0,0.0,0.0,0.0,10.0,2.0,1.0,2.0,0.0,7.0,2.0,0.0,1.0,263.0,23.0,13.0,19.0,0.0,5.0,7.0,6.0,57.0,0.0,42.0,4.0,0.0,0.0,0.0,101.0,1.0,0.0
423040,9d4f714,,18.0,0.0,0.0,0.0,46.0,1.0,0.0,19.0,47.0,0.8421053,0.47252747,1.0,19.0,0.0,10.0,5.0,0.0,4.0,0,0.0,0.0,0.0,13.0,2.0,0.0,11.0,0.0,2.0,2.0,0.0,0.0,280.0,4.0,4.0,19.0,0.0,3.0,2.0,0.0,36.0,0.0,34.0,3.0,8.0,0.0,0.0,59.0,1.0,0.0
413096,7100b54,,157.0,0.0,0.0,0.0,329.0,2.0,0.0,316.0,8521.0,0.98177755,0.016142271,0.021614227,135.0,10.0,71.0,49.0,4.0,11.0,0,0.0,13.0,0.0,50.0,10.0,2.0,45.0,0.0,3.0,5.0,0.0,10.0,2017.0,121.0,31.0,74.0,14.0,10.0,30.0,66.0,289.0,10.0,249.0,5.0,62.0,1.0,0.0,724.0,17.0,0.0
423768,05044a5,,27.0,0.0,0.0,0.0,122.0,1.0,0.0,101.0,331.0,0.8939394,0.13852814,0.1904762,30.0,0.0,21.0,8.0,0.0,1.0,0,0.0,0.0,5.0,11.0,2.0,1.0,10.0,0.0,0.0,2.0,0.0,10.0,440.0,20.0,27.0,37.0,8.0,2.0,52.0,9.0,94.0,10.0,78.0,8.0,0.0,0.0,0.0,186.0,1.0,0.0
423718,75ffbc3,,31.0,0.0,0.0,0.0,165.0,1.0,0.0,87.0,94.0,0.88916254,0.3,0.3,29.0,0.0,0.0,24.0,0.0,5.0,0,0.0,0.0,0.0,14.0,6.0,0.0,10.0,0.0,4.0,2.0,0.0,2.0,570.0,38.0,23.0,52.0,1.0,16.0,12.0,20.0,144.0,14.0,131.0,4.0,3.0,0.0,0.0,233.0,1.0,0.0
423748,c67130c,,14.0,0.0,0.0,0.0,49.0,2.0,0.0,31.0,56.0,0.8974359,0.4,0.6666667,13.0,1.0,2.0,7.0,4.0,0.0,0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,6.0,230.0,13.0,6.0,7.0,1.0,23.0,0.0,24.0,68.0,31.0,45.0,3.0,4.0,1.0,0.0,100.0,1.0,0.0
420972,657bd90,,11.066667,0.0,0.0,0.0,23.0,1.7333333,0.0,16.8,68.26667,0.414607,NaN,NaN,7.266667,0.4,4.866667,1.6666666,0.53333336,0.2,0,0.0,0.0,0.06666667,3.9333334,2.6,1.8666667,1.2666667,0.46666667,0.33333334,2.1333334,0.0,0.4,101.066666,10.0,1.0666667,6.6666665,0.13333334,1.9333333,1.9333333,3.5333333,16.733334,0.8666667,13.933333,1.4,1.3333334,0.13333334,0.0,64.333336,1.0,0.0
412479,642ec7b,,17.75,0.0,0.0,0.0,49.0,2.0,0.0,38.75,177.5,0.5157268,0.25655273,1.2763534,15.5,0.5,10.0,4.25,0.5,0.75,0,0.0,0.0,0.0,4.75,0.75,0.5,4.0,0.0,0.25,0.75,0.0,0.25,211.5,11.5,5.0,14.75,0.25,5.25,0.75,5.5,41.5,2.0,36.25,2.5,2.0,0.0,0.0,98.25,1.0,0.0
416746,aad29ac,,31.0,0.0,0.0,0.0,113.0,2.0,0.0,59.0,676.0,0.88742965,0.07394958,0.11092437,41.0,0.0,35.0,6.0,0.0,0.0,0,0.0,0.0,0.0,13.0,4.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,411.0,30.0,6.0,32.0,0.0,5.0,13.0,18.0,78.0,6.0,71.0,4.0,2.0,0.0,0.0,147.0,1.0,0.0
417399,bd4f8f4,,44.0,0.0,0.0,0.0,156.0,1.0,0.0,122.0,278.0,0.936,0.028571429,0.057142857,25.0,2.0,9.0,10.0,4.0,2.0,0,0.0,0.0,0.0,20.0,3.0,2.0,11.0,4.0,3.0,3.0,0.0,2.0,890.0,25.0,13.0,75.0,8.0,9.0,20.0,7.0,123.0,3.0,110.0,6.0,11.0,0.0,0.0,197.0,1.0,7.0
369884,4cd7ec0,,49.0,0.0,0.0,0.0,94.0,1.0,0.0,102.0,145.0,0.90175444,0.06666667,0.13333334,19.0,9.0,10.0,9.0,0.0,0.0,0,0.0,0.0,0.0,15.0,10.0,2.0,13.0,0.0,0.0,10.0,0.0,20.0,421.0,35.0,4.0,42.0,8.0,8.0,24.0,10.0,92.0,9.0,81.0,3.0,6.0,0.0,0.0,251.0,1.0,3.0
410049,cf38dbb,,33.0,0.0,0.0,0.0,123.0,1.0,0.0,80.0,776.0,0.9217686,0.120731704,0.25609756,49.0,9.0,38.0,8.0,2.0,1.0,0,0.0,0.0,0.0,18.0,8.0,8.0,6.0,0.0,4.0,8.0,0.0,14.0,443.0,51.0,4.0,26.0,0.0,11.0,30.0,15.0,86.0,29.0,79.0,3.0,0.0,1.0,0.0,180.0,1.0,0.0
422533,8cf9ee8,,156.0,0.0,0.0,0.0,324.0,2.0,0.0,311.0,8521.0,0.98177755,0.016142271,0.021614227,135.0,10.0,71.0,49.0,4.0,11.0,0,0.0,13.0,0.0,50.0,10.0,2.0,45.0,0.0,3.0,5.0,0.0,10.0,2004.0,121.0,31.0,70.0,13.0,10.0,29.0,66.0,283.0,10.0,245.0,5.0,62.0,1.0,0.0,719.0,17.0,0.0
418859,d5c1984,,31.0,0.0,0.0,0.0,112.0,2.0,0.0,59.0,676.0,0.88742965,0.07394958,0.11092437,41.0,0.0,35.0,6.0,0.0,0.0,0,0.0,0.0,0.0,13.0,4.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,410.0,30.0,6.0,32.0,0.0,5.0,13.0,17.0,77.0,6.0,70.0,4.0,2.0,0.0,0.0,147.0,1.0,0.0
397872,3b3894f,,37.0,0.0,0.0,0.0,278.0,1.0,0.0,139.0,1225.0,0.9178618,0.12807882,0.16748768,59.0,0.0,24.0,30.0,0.0,5.0,0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,947.0,91.0,23.0,115.0,2.0,17.0,9.0,18.0,153.0,1.0,129.0,7.0,6.0,0.0,0.0,250.0,1.0,2.0
420951,a670ec8,,17.0,0.0,0.0,0.0,164.0,2.0,0.0,65.0,347.0,0.9111111,0.12535612,0.35897437,30.0,3.0,14.0,3.0,4.0,9.0,0,0.0,0.0,0.0,30.0,16.0,0.0,0.0,0.0,30.0,16.0,0.0,56.0,736.0,17.0,18.0,42.0,0.0,65.0,2.0,394.0,402.0,325.0,222.0,4.0,0.0,0.0,0.0,207.0,1.0,0.0
395161,995063c,,10.0,0.0,0.0,0.0,11.0,1.0,0.0,17.0,15.0,0.71428573,0.0,0.0,7.0,0.0,2.0,5.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,8.0,1.0,1.0,0.0,0.0,42.0,1.0,1.0
409834,eeb3a08,,37.0,0.0,0.0,0.0,278.0,1.0,0.0,138.0,1261.0,0.91916555,0.12807882,0.16748768,59.0,0.0,24.0,30.0,0.0,5.0,0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,945.0,90.0,23.0,115.0,2.0,17.0,9.0,17.0,152.0,1.0,128.0,7.0,6.0,0.0,0.0,250.0,1.0,2.0
398381,9c42f70,,34.5,0.0,0.0,0.0,117.0,1.5,0.0,84.0,362.0,0.8646011,0.3015031,1.0566503,28.5,1.0,17.0,7.5,0.0,4.0,0,0.0,0.0,0.0,14.0,2.5,1.5,8.5,0.0,4.0,2.5,0.0,0.5,516.0,27.0,15.5,32.5,0.0,9.0,6.0,7.5,98.5,0.5,78.5,5.0,3.5,0.0,0.0,150.0,1.0,0.5
421764,c906222,,12.0,0.0,0.0,0.0,7.5,2.0,0.0,17.5,2.0,NaN,NaN,NaN,4.5,0.0,1.5,1.5,1.5,0.0,0,0.0,0.0,0.0,407.0,404.0,403.5,3.5,0.0,0.0,0.5,0.0,0.0,454.5,2.5,0.0,2.0,0.0,2.5,0.5,1.5,8.0,0.0,411.5,1.0,1.0,0.0,0.0,361.5,1.0,0.0
421725,bd62f7a,,49.0,0.0,0.0,0.0,211.0,4.0,0.0,113.0,3677.0,0.94761896,0.04009193,0.23237997,90.0,0.0,34.0,1.0,47.0,8.0,0,7.0,5.0,0.0,14.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,7.0,939.0,43.0,16.0,63.0,3.0,3.0,5.0,41.0,126.0,9.0,98.0,4.0,9.0,3.0,0.0,605.0,1025.0,0.0
418254,a4948bf,,66.0,0.0,0.0,0.0,177.0,2.0,0.0,140.0,478.0,0.95230263,0.033333335,0.033333335,32.0,1.0,11.0,16.0,5.0,0.0,0,0.0,0.0,0.0,19.0,6.0,1.0,12.0,0.0,6.0,4.0,0.0,5.0,935.0,50.0,10.0,67.0,1.0,22.0,16.0,39.0,168.0,15.0,138.0,4.0,18.0,1.0,0.0,293.0,1.0,0.0
415522,d7c4238,,24.0,0.0,0.0,0.0,35.0,3.0,0.0,56.0,84.0,0.83823526,0.1969697,0.33333334,17.0,1.0,3.0,5.0,9.0,0.0,0,0.0,0.0,0.0,12.0,8.0,0.0,12.0,0.0,0.0,8.0,0.0,5.0,268.0,14.0,1.0,12.0,3.0,1.0,8.0,10.0,59.0,0.0,47.0,3.0,5.0,1.0,0.0,186.0,1.0,0.0
419710,e30547c,,4.0,0.0,0.0,0.0,12.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,3.0,0.0,0.0,0.0,46.0,1.0,0.0
418910,530d1b7,,4.4645667,0.0,0.0,0.0,13.496063,1.503937,0.0,5.3779526,191.26772,NaN,NaN,NaN,9.291339,0.3464567,8.968504,0.062992126,0.20472442,0.05511811,0,0.09448819,0.007874016,0.0,1.3937008,0.496063,0.33858266,0.77952754,0.24409449,0.031496063,0.47244096,0.0,0.9212598,38.90551,5.5826774,0.4488189,1.7716535,0.13385826,0.7322835,4.7007875,0.78740156,4.5748034,0.4488189,3.8661418,1.031496,0.0,0.007874016,0.0,42.96063,194.51181,0.007874016
396296,4785570,,13.0,0.0,0.0,0.0,79.0,1.0,0.0,43.0,259.0,0.8937382,0.15584415,0.2987013,31.0,0.0,18.0,9.0,4.0,0.0,0,1.0,0.0,0.0,17.0,3.0,2.0,15.0,0.0,0.0,2.0,0.0,0.0,345.0,16.0,3.0,17.0,0.0,7.0,0.0,16.0,55.0,13.0,36.0,4.0,5.0,2.0,0.0,254.0,1025.0,0.0
420835,b2eb153,,17.0,0.0,0.0,0.0,33.0,2.0,0.0,35.0,9.0,0.5,0.4,0.4,10.0,0.0,6.0,4.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,107.0,17.0,0.0,14.0,0.0,4.0,0.0,6.0,31.0,8.0,25.0,3.0,0.0,0.0,0.0,61.0,1.0,0.0
411017,634288d,,8.590909,0.0,0.0,0.0,15.954545,1.8181819,0.0,14.363636,47.81818,NaN,NaN,NaN,8.409091,0.36363637,6.9545455,0.6818182,0.72727275,0.045454547,0,0.0,0.27272728,0.0,5.5454545,1.3636364,0.54545456,4.6363635,0.0,0.36363637,1.2727273,0.0,0.8636364,89.90909,4.2272725,0.6818182,4.681818,0.22727273,1.0454545,1.7727273,5.4545455,17.59091,3.6363637,13.227273,0.90909094,2.2727273,0.045454547,0.0,63.227272,1.0,0.0
417929,12e12cc,,46.0,0.0,0.0,0.0,148.0,1.0,0.0,88.0,211.0,0.9114941,0.2857143,0.39285713,30.0,0.0,2.0,22.0,0.0,6.0,0,0.0,0.0,0.0,29.0,5.0,1.0,20.0,1.0,7.0,4.0,0.0,2.0,676.0,39.0,9.0,45.0,0.0,16.0,8.0,22.0,134.0,13.0,110.0,5.0,17.0,0.0,0.0,240.0,1.0,0.0
411750,e83dc25,,7.0,0.0,0.0,0.0,18.0,2.0,0.0,16.0,10.0,0.7291667,0.3,0.3,8.0,0.0,5.0,3.0,0.0,0.0,0,0.0,0.0,0.0,6.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,100.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,2.0,2.0,0.0,0.0,57.0,1.0,0.0
420126,8821997,,9.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,0.5,0.33333334,0.33333334,3.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,207.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,0.0,31.0,1.0,0.0
418275,501d695,,39.0,0.0,0.0,0.0,67.0,2.0,0.0,78.0,86.0,0.84821427,0.22222222,0.46666667,16.0,0.0,7.0,6.0,3.0,0.0,0,0.0,0.0,0.0,7.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,241.0,18.0,5.0,30.0,1.0,7.0,0.0,18.0,77.0,2.0,59.0,5.0,1.0,0.0,0.0,173.0,1.0,0.0
371027,f368d17,,16.0,0.0,0.0,0.0,38.0,1.0,0.0,45.5,2.0,0.61875,NaN,NaN,4.5,2.5,2.5,2.0,0.0,0.0,0,0.0,0.0,0.0,4.0,2.5,0.0,4.0,0.0,0.0,2.5,0.0,4.5,156.5,7.5,11.0,10.0,2.0,4.0,17.0,6.0,40.5,4.5,38.5,3.5,1.0,0.0,0.0,107.0,1.0,6.0
420035,68c6962,,12.5,0.0,0.0,0.0,29.5,1.5,0.0,30.5,54.0,0.9666667,0.0,0.0,9.0,7.5,7.5,1.5,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,8.5,101.5,12.5,3.5,6.5,0.5,2.5,3.0,8.5,27.5,3.0,23.0,3.0,0.0,0.0,0.0,57.5,1.0,0.0
419435,f9ae23c,,6.0,0.0,0.0,0.0,100.0,1.0,0.0,54.0,772.0,0.9375,0.0056899004,0.0056899004,40.0,39.0,38.0,2.0,0.0,0.0,0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,6.0,0.0,39.0,417.0,52.0,6.0,12.0,20.0,6.0,30.0,26.0,81.0,9.0,64.0,2.0,0.0,0.0,0.0,199.0,1.0,0.0
302536,565a21e,,19.0,0.0,0.0,0.0,105.0,1.0,0.0,90.0,251.0,0.9461281,0.15384616,0.46153846,27.0,1.0,12.0,14.0,0.0,1.0,0,0.0,0.0,0.0,44.0,37.0,15.0,28.0,0.0,1.0,35.0,0.0,1.0,460.0,35.0,17.0,16.0,2.0,5.0,38.0,21.0,133.0,0.0,126.0,4.0,0.0,0.0,0.0,241.0,1.0,0.0
418683,955a7e0,,37.0,0.0,0.0,0.0,147.0,3.0,0.0,150.0,1388.0,0.94553137,0.102564104,0.29149798,61.0,0.0,19.0,22.0,20.0,0.0,0,0.0,0.0,0.0,31.0,3.0,1.0,30.0,0.0,0.0,3.0,0.0,7.0,764.0,31.0,7.0,45.0,2.0,5.0,20.0,43.0,136.0,10.0,96.0,3.0,10.0,1.0,0.0,496.0,1.0,0.0
418715,f407117,,6.0,0.0,0.0,0.0,9.5,2.0,0.0,16.5,3.0,NaN,NaN,NaN,2.0,0.5,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,397.5,397.5,396.0,1.5,0.0,0.0,2.0,0.0,0.5,435.0,6.0,0.0,3.0,1.0,2.5,8.5,0.5,9.5,3.0,403.5,1.0,0.0,0.0,0.0,321.0,1.0,0.0
412285,04f909b,,40.0,0.0,0.0,0.0,69.0,2.0,0.0,81.0,86.0,0.84821427,0.22222222,0.46666667,16.0,0.0,7.0,6.0,3.0,0.0,0,0.0,0.0,0.0,7.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,243.0,19.0,5.0,32.0,1.0,7.0,0.0,18.0,78.0,2.0,60.0,5.0,1.0,0.0,0.0,175.0,1.0,0.0
416099,8a91a57,,6.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,19.0,1.0,0.0
372956,e361bf5,,7.0,0.0,0.0,0.0,44.0,2.0,0.0,8.0,15.0,0.5714286,0.14285715,0.14285715,7.0,0.0,1.0,0.0,6.0,0.0,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,130.0,3.0,6.0,21.0,0.0,25.0,0.0,74.0,63.0,42.0,30.0,5.0,0.0,0.0,0.0,133.0,1025.0,0.0
398684,9e3a192,,58.0,0.0,0.0,0.0,128.66667,1.0,0.0,128.0,2295.0,0.8778059,0.19043727,1.1736842,49.666668,2.3333333,28.0,11.666667,2.0,8.0,0,0.0,3.0,0.0,31.0,8.0,4.6666665,21.333334,0.0,5.0,9.333333,0.0,5.6666665,606.3333,32.0,7.6666665,36.666668,4.3333335,5.6666665,28.0,21.333334,125.666664,3.0,107.666664,4.6666665,5.0,0.0,0.0,299.66666,1.0,1.6666666
417947,c709c69,,27.0,0.0,0.0,0.0,81.0,1.0,0.0,60.0,101.0,0.84649134,0.10714286,0.21428572,19.0,2.0,6.0,12.0,0.0,1.0,0,0.0,3.0,0.0,12.0,2.0,0.0,11.0,0.0,1.0,4.0,0.0,3.0,261.0,21.0,2.0,33.0,4.0,30.0,2.0,8.0,53.0,0.0,39.0,4.0,1.0,1.0,0.0,310.0,1.0,1.0
168226,5dbded4,,6.0,0.0,0.0,0.0,17.0,1.0,0.0,14.0,22.0,0.625,0.14285715,0.14285715,8.0,0.0,6.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,69.0,6.0,1.0,5.0,1.0,3.0,8.0,2.0,15.0,4.0,10.0,2.0,1.0,0.0,0.0,148.0,1.0,0.0
414297,69ebc69,,9.0,0.0,0.0,0.0,27.0,2.0,0.0,20.0,137.0,0.8703704,0.051282052,0.051282052,18.0,0.0,9.0,5.0,3.0,1.0,0,1.0,2.0,3.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,131.0,6.0,3.0,1.0,0.0,0.0,0.0,4.0,18.0,0.0,12.0,3.0,2.0,1.0,0.0,131.0,1025.0,0.0
345372,75453d4,,15.0,0.0,0.0,0.0,49.0,1.0,0.0,43.0,46.0,0.8375,0.21818182,0.43636364,16.0,0.0,9.0,6.0,1.0,0.0,0,0.0,5.0,0.0,10.0,4.0,3.0,7.0,0.0,0.0,7.0,0.0,10.0,409.0,13.0,3.0,12.0,0.0,15.0,4.0,40.0,71.0,15.0,52.0,2.0,2.0,4.0,0.0,324.0,17.0,0.0
411577,404de0c,,130.0,0.0,0.0,0.0,301.0,17.0,0.0,253.0,1962.0,0.9625671,0.13333334,0.33333334,68.0,23.0,5.0,58.0,5.0,0.0,0,0.0,0.0,0.0,44.0,11.0,0.0,38.0,0.0,6.0,13.0,0.0,49.0,2106.0,103.0,34.0,66.0,3.0,33.0,20.0,67.0,410.0,7.0,316.0,6.0,13.0,19.0,0.0,496.0,1.0,0.0
413590,c1156eb,,133.0,0.0,0.0,0.0,818.0,2.0,0.0,387.0,18809.0,0.9711218,0.045995526,0.19436242,207.0,4.0,141.0,57.0,1.0,8.0,0,0.0,0.0,0.0,45.0,4.0,0.0,43.0,1.0,1.0,4.0,0.0,23.0,3243.0,234.0,110.0,260.0,9.0,58.0,23.0,106.0,603.0,12.0,528.0,9.0,27.0,2.0,0.0,715.0,1.0,0.0
331690,f350f92,,31.0,0.0,0.0,0.0,109.0,1.0,0.0,60.0,96.0,0.8857143,0.1904762,0.1904762,20.0,0.0,0.0,13.0,0.0,7.0,0,0.0,0.0,0.0,21.0,6.0,0.0,17.0,0.0,4.0,2.0,0.0,2.0,591.0,26.0,10.0,42.0,1.0,8.0,9.0,20.0,92.0,6.0,85.0,3.0,9.0,0.0,0.0,208.0,1.0,0.0
384354,5e319c1,,20.0,0.0,0.0,0.0,62.0,2.0,0.0,62.0,26.0,0.7788462,0.52380955,0.71428573,13.0,0.0,3.0,6.0,3.0,1.0,0,0.0,0.0,0.0,8.0,2.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,332.0,15.0,5.0,18.0,0.0,0.0,35.0,28.0,73.0,25.0,60.0,3.0,0.0,1.0,0.0,98.0,1.0,1.0
389129,8c97939,,15.0,0.0,0.0,0.0,54.0,2.0,0.0,60.0,46.0,0.7261905,0.27941176,0.33088234,21.0,0.0,8.0,4.0,9.0,0.0,0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,270.0,12.0,12.0,12.0,0.0,4.0,0.0,29.0,60.0,6.0,53.0,4.0,3.0,0.0,0.0,154.0,1.0,0.0
417201,fd8f8204,,37.0,0.0,0.0,0.0,180.5,1.5,0.0,81.0,437.0,0.85353535,0.1984447,0.5397465,28.0,0.0,19.0,8.0,1.0,0.0,0,0.0,0.5,0.0,7.0,1.0,0.0,7.0,0.0,0.0,0.5,0.0,6.0,496.0,64.5,18.0,58.0,1.0,28.0,4.5,27.5,105.5,13.5,77.5,4.0,0.5,0.0,0.0,186.5,1.0,0.0
408763,5cae023,,7.0,0.0,0.0,0.0,21.666666,2.0,0.0,15.0,106.0,0.28333336,NaN,NaN,11.333333,0.0,10.333333,0.6666667,0.33333334,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,71.666664,15.0,2.3333333,3.0,0.0,0.6666667,1.3333334,4.3333335,11.666667,0.0,11.0,2.3333333,0.0,0.0,0.0,73.333336,1.0,0.0
